store_id,date,weekly_sales,markdown,is_holiday,temperature_f,fuel_price,cpi,unemployment_rate
ST11,2020-05-03,22001.91,0.0,0,44.5,3.07,192.07,9.22
ST11,2020-05-04,19402.16,343.91,0,90.0,2.87,217.05,7.25
ST11,2020-05-05,20021.87,0.0,0,35.3,3.36,200.98,6.04
ST11,2020-05-06,18552.09,0.0,0,54.4,3.19,208.15,5.21
ST11,2020-05-07,17147.14,0.0,0,33.7,3.43,221.68,4.67
ST11,2020-05-08,20272.1,0.0,0,36.4,2.7,214.41,5.75
ST11,2020-05-09,27058.01,0.0,0,45.3,4.09,197.03,9.05
ST11,2020-05-10,25443.16,0.0,0,41.9,3.52,207.52,6.24
ST11,2020-05-11,20192.51,0.0,0,94.4,3.12,227.17,6.33
ST11,2020-05-12,18021.7,0.0,0,40.9,4.14,225.85,7.95
ST11,2020-05-13,19823.85,0.0,0,93.6,4.5,226.05,6.92
ST11,2020-05-14,21476.06,0.0,0,33.8,4.04,199.74,7.46
ST11,2020-05-15,19820.74,2291.17,0,25.8,2.64,201.14,5.81
ST11,2020-05-16,24118.21,0.0,0,33.9,3.56,196.33,9.05
ST11,2020-05-17,22850.95,0.0,0,66.9,4.06,208.06,7.02
ST11,2020-05-18,19939.82,0.0,0,78.4,3.02,219.53,5.48
ST11,2020-05-19,20597.24,736.3,0,47.3,2.87,212.63,9.07
ST11,2020-05-20,18706.03,0.0,0,27.7,3.27,201.15,6.71
ST11,2020-05-21,16779.39,0.0,0,66.5,4.1,228.91,6.67
ST11,2020-05-22,18203.0,0.0,0,25.9,3.97,222.05,6.39
ST11,2020-05-23,19827.6,0.0,0,53.0,3.26,192.87,7.37
ST11,2020-05-24,23840.38,0.0,0,73.6,4.11,227.99,6.75
ST11,2020-05-25,18829.89,0.0,0,30.4,3.05,207.9,5.27
ST11,2020-05-26,18545.14,0.0,0,75.9,3.11,227.42,6.1
ST11,2020-05-27,18934.43,0.0,0,42.9,4.15,216.13,7.21
ST11,2020-05-28,18989.94,2549.53,0,81.0,4.38,226.49,4.64
ST11,2020-05-29,22391.52,0.0,0,61.9,3.91,198.87,5.62
ST11,2020-05-30,27660.16,0.0,0,79.3,3.2,217.32,5.26
ST11,2020-05-31,26404.92,0.0,0,83.8,4.37,221.7,8.09
ST11,2020-06-01,22837.77,2675.1,0,80.2,2.6,202.01,5.62
ST11,2020-06-02,22641.87,0.0,0,37.0,4.48,206.36,7.45
ST11,2020-06-03,23577.51,0.0,0,90.9,3.4,209.32,8.66
ST11,2020-06-04,25965.5,0.0,0,74.3,2.82,216.24,5.63
ST11,2020-06-05,25215.85,0.0,0,23.3,4.05,191.78,8.34
ST11,2020-06-06,25424.58,697.67,0,88.1,3.56,191.32,7.1
ST11,2020-06-07,24425.95,0.0,0,92.9,4.14,207.15,5.24
ST11,2020-06-08,23642.87,1957.86,0,93.7,3.82,195.46,8.8
ST11,2020-06-09,21925.22,0.0,0,24.9,3.12,199.31,9.25
ST11,2020-06-10,23472.23,2031.98,0,78.6,4.12,224.16,6.89
ST11,2020-06-11,23308.31,0.0,0,20.6,3.25,225.58,5.61
ST11,2020-06-12,24020.15,0.0,0,26.5,3.63,221.99,4.8
ST11,2020-06-13,24095.08,0.0,0,89.6,3.68,222.17,7.62
ST11,2020-06-14,25739.98,0.0,0,63.5,2.88,208.58,8.08
ST11,2020-06-15,22539.57,0.0,0,37.1,2.7,228.48,9.01
ST11,2020-06-16,21211.38,1450.11,0,36.3,3.83,200.74,7.21
ST11,2020-06-17,25350.28,0.0,0,30.2,4.33,205.63,8.23
ST11,2020-06-18,23311.34,0.0,0,36.9,3.63,214.62,6.48
ST11,2020-06-19,22827.88,0.0,0,40.6,3.99,192.47,4.52
ST11,2020-06-20,31343.61,0.0,0,21.0,4.44,197.71,5.61
ST11,2020-06-21,30214.9,0.0,0,33.2,2.6,213.41,7.86
ST11,2020-06-22,22021.81,0.0,0,53.0,3.88,229.54,8.75
ST11,2020-06-23,23581.87,0.0,0,40.3,3.85,197.41,7.98
ST11,2020-06-24,21032.97,0.0,0,22.7,4.0,201.3,8.47
ST11,2020-06-25,20490.68,0.0,0,59.5,4.4,215.22,5.88
ST11,2020-06-26,24976.94,0.0,0,57.4,2.54,222.32,8.65
ST11,2020-06-27,29229.84,0.0,0,84.9,4.36,205.61,5.68
ST11,2020-06-28,27892.6,2514.41,0,36.2,3.61,219.8,8.82
ST11,2020-06-29,23584.93,0.0,0,61.1,3.72,203.74,5.31
ST11,2020-06-30,22320.78,1068.47,0,88.2,3.7,228.52,6.26
ST11,2020-07-01,20751.77,0.0,0,46.6,3.64,227.93,5.42
ST11,2020-07-02,21619.84,0.0,0,37.5,3.81,211.45,4.99
ST11,2020-07-03,22918.81,0.0,0,66.1,2.59,213.85,7.75
ST11,2020-07-04,28844.9,0.0,0,37.3,2.99,194.54,9.28
ST11,2020-07-05,26133.03,1019.91,0,41.9,3.57,222.87,4.92
ST11,2020-07-06,25632.55,0.0,0,44.2,2.62,214.61,6.02
ST11,2020-07-07,22588.07,0.0,0,89.9,3.73,219.66,5.56
ST11,2020-07-08,23568.84,0.0,0,29.6,3.49,191.13,6.42
ST11,2020-07-09,25354.55,0.0,0,66.0,4.26,212.47,7.7
ST11,2020-07-10,23663.65,0.0,0,75.8,3.67,226.67,7.93
ST11,2020-07-11,25167.19,849.02,0,41.8,3.51,194.21,6.26
ST11,2020-07-12,28283.52,0.0,0,87.7,3.44,195.94,8.9
ST11,2020-07-13,22633.55,0.0,0,43.3,3.93,206.36,9.31
ST11,2020-07-14,23059.36,0.0,0,56.6,2.89,218.41,7.48
ST11,2020-07-15,25249.15,216.93,0,32.4,4.2,219.0,5.91
ST11,2020-07-16,25063.44,0.0,0,49.1,2.76,226.81,6.53
ST11,2020-07-17,21423.45,0.0,0,38.0,4.22,209.86,9.02
ST11,2020-07-18,31280.22,0.0,0,59.5,4.2,210.61,7.5
ST11,2020-07-19,25705.65,0.0,0,63.3,3.0,208.99,9.11
ST11,2020-07-20,25950.16,0.0,0,78.5,4.17,215.81,9.39
ST11,2020-07-21,24082.05,0.0,0,63.3,2.91,204.9,6.11
ST11,2020-07-22,24670.54,0.0,0,39.7,4.16,204.66,8.54
ST11,2020-07-23,21843.13,0.0,0,92.5,2.91,211.33,9.11
ST11,2020-07-24,22268.14,0.0,0,93.5,2.53,195.87,9.36
ST11,2020-07-25,26271.75,0.0,0,89.8,2.96,216.55,4.66
ST11,2020-07-26,27783.91,0.0,0,93.8,2.8,203.61,4.72
ST11,2020-07-27,21798.98,0.0,0,86.2,2.79,222.83,6.65
ST11,2020-07-28,21509.55,0.0,0,65.0,3.8,201.11,8.96
ST11,2020-07-29,23407.81,1158.03,0,72.2,3.9,190.73,5.85
ST11,2020-07-30,20325.24,1878.4,0,79.4,4.31,217.16,6.77
ST11,2020-07-31,24847.71,0.0,0,89.5,2.95,224.58,6.82
ST11,2020-08-01,27126.57,0.0,0,93.1,3.96,211.64,5.91
ST11,2020-08-02,25827.8,0.0,0,86.4,4.19,227.42,5.54
ST11,2020-08-03,21694.75,0.0,0,38.2,3.72,228.99,7.46
ST11,2020-08-04,23622.08,0.0,0,24.7,4.49,219.81,8.38
ST11,2020-08-05,22578.4,33.48,0,27.6,2.64,216.37,7.49
ST11,2020-08-06,20989.88,1312.91,0,43.1,3.17,223.54,5.66
ST11,2020-08-07,20338.59,0.0,0,38.3,3.41,210.25,8.07
ST11,2020-08-08,28233.92,2481.15,0,34.8,3.94,219.63,7.61
ST11,2020-08-09,28602.65,0.0,0,93.4,3.07,205.42,5.12
ST11,2020-08-10,22193.64,0.0,0,63.2,4.3,226.4,6.44
ST11,2020-08-11,21177.21,0.0,0,60.6,3.72,215.37,9.44
ST11,2020-08-12,25287.11,0.0,0,86.2,4.31,220.9,8.09
ST11,2020-08-13,22522.81,0.0,0,50.1,2.68,201.73,6.42
ST11,2020-08-14,22980.8,0.0,0,35.1,3.37,219.11,5.59
ST11,2020-08-15,27549.92,626.58,0,93.6,3.22,217.46,8.39
ST11,2020-08-16,32224.89,0.0,0,55.6,4.21,214.22,5.66
ST11,2020-08-17,22392.3,0.0,0,26.1,3.6,196.09,5.71
ST11,2020-08-18,24419.96,0.0,0,75.3,2.67,207.25,8.96
ST11,2020-08-19,24973.85,0.0,0,29.7,3.16,219.96,6.31
ST11,2020-08-20,23796.76,0.0,0,81.6,3.46,214.88,7.78
ST11,2020-08-21,21841.01,387.4,0,23.5,4.05,225.01,9.44
ST11,2020-08-22,26250.72,0.0,0,88.0,3.2,216.67,4.86
ST11,2020-08-23,28879.39,0.0,0,65.5,4.38,191.68,8.44
ST11,2020-08-24,24219.96,0.0,0,57.9,2.95,210.76,7.51
ST11,2020-08-25,20912.73,2762.93,0,94.2,3.94,223.24,9.13
ST11,2020-08-26,26381.76,1284.4,0,27.5,3.54,215.6,8.28
ST11,2020-08-27,21747.51,0.0,0,65.7,2.69,199.31,9.31
ST11,2020-08-28,24027.69,0.0,0,76.7,3.05,228.57,5.62
ST11,2020-08-29,29943.98,0.0,0,34.4,3.51,223.3,8.33
ST11,2020-08-30,28505.55,671.08,0,62.3,4.47,217.32,5.89
ST11,2020-08-31,19782.14,0.0,0,63.1,2.62,198.25,8.55
ST11,2020-09-01,18167.72,0.0,0,59.4,3.7,223.59,5.27
ST11,2020-09-02,20074.37,0.0,0,30.2,4.31,228.73,7.71
ST11,2020-09-03,21159.91,0.0,0,72.5,3.97,211.32,8.18
ST11,2020-09-04,16809.48,0.0,0,76.3,3.86,224.5,9.25
ST11,2020-09-05,21503.74,0.0,0,56.1,4.01,212.96,8.49
ST11,2020-09-06,26091.89,1794.54,0,68.1,3.42,201.76,4.86
ST11,2020-09-07,21275.24,0.0,0,82.5,4.26,212.14,5.42
ST11,2020-09-08,18631.86,0.0,0,93.6,2.88,222.23,8.72
ST11,2020-09-09,19157.76,262.32,0,51.8,2.73,202.21,9.3
ST11,2020-09-10,19329.98,0.0,0,54.4,4.0,200.02,5.09
ST11,2020-09-11,21660.95,0.0,0,58.5,3.47,215.58,5.06
ST11,2020-09-12,25411.44,0.0,0,84.5,3.42,195.49,6.46
ST11,2020-09-13,26653.66,0.0,0,84.7,3.7,218.16,7.52
ST11,2020-09-14,17743.16,0.0,0,86.0,2.77,206.83,4.68
ST11,2020-09-15,17948.17,0.0,0,32.9,4.19,225.27,9.19
ST11,2020-09-16,19242.86,0.0,0,43.8,4.38,220.58,5.37
ST11,2020-09-17,17315.85,0.0,0,45.5,4.27,221.1,7.02
ST11,2020-09-18,19731.49,0.0,0,48.0,3.78,194.71,7.29
ST11,2020-09-19,22857.16,0.0,0,54.1,2.96,204.74,9.05
ST11,2020-09-20,24717.57,1906.97,0,64.2,4.48,226.47,7.28
ST11,2020-09-21,15970.83,0.0,0,58.5,4.25,222.23,8.09
ST11,2020-09-22,17711.49,0.0,0,93.0,4.08,201.19,4.53
ST11,2020-09-23,20999.92,0.0,0,73.2,3.67,219.08,5.76
ST11,2020-09-24,18817.16,0.0,0,54.9,3.13,219.98,8.67
ST11,2020-09-25,21071.05,552.83,0,47.1,3.01,209.88,4.84
ST11,2020-09-26,24793.17,0.0,0,71.4,4.13,194.02,6.25
ST11,2020-09-27,25126.57,500.04,0,38.1,2.93,207.77,8.02
ST11,2020-09-28,22032.49,0.0,0,82.1,2.71,227.72,5.57
ST11,2020-09-29,19389.6,1318.57,0,65.8,4.33,223.25,8.94
ST11,2020-09-30,15762.05,1181.92,0,66.9,2.99,220.76,6.48
ST11,2020-10-01,22803.67,0.0,0,82.0,2.64,206.52,4.85
ST11,2020-10-02,20477.64,0.0,0,53.4,3.57,215.44,8.84
ST11,2020-10-03,24826.22,976.08,0,23.9,3.63,206.0,8.11
ST11,2020-10-04,23716.47,0.0,0,74.1,3.13,213.51,4.97
ST11,2020-10-05,18817.58,0.0,0,62.7,2.75,195.4,9.17
ST11,2020-10-06,21569.66,0.0,0,65.1,4.31,226.45,9.45
ST11,2020-10-07,16262.38,0.0,0,47.6,4.08,225.06,8.62
ST11,2020-10-08,18743.46,1891.97,0,73.1,3.71,228.46,7.49
ST11,2020-10-09,19551.89,0.0,0,35.7,3.43,202.86,9.17
ST11,2020-10-10,20499.98,0.0,0,89.4,3.64,227.29,4.89
ST11,2020-10-11,25612.35,0.0,0,38.2,2.9,205.77,7.77
ST11,2020-10-12,18700.13,17.18,0,48.8,4.18,205.21,6.01
ST11,2020-10-13,20606.61,0.0,0,35.9,2.5,194.0,4.93
ST11,2020-10-14,20263.29,2601.83,0,80.3,2.76,200.16,6.39
ST11,2020-10-15,19780.96,0.0,0,36.9,2.53,196.74,9.0
ST11,2020-10-16,18818.07,0.0,0,38.3,2.91,201.48,8.98
ST11,2020-10-17,23635.98,0.0,0,21.1,4.19,196.7,4.65
ST11,2020-10-18,28796.22,0.0,0,64.1,3.5,218.45,4.79
ST11,2020-10-19,19359.35,0.0,0,73.3,3.83,213.16,6.13
ST11,2020-10-20,17783.5,0.0,0,88.0,4.04,225.02,7.96
ST11,2020-10-21,23841.73,0.0,0,79.4,4.27,225.21,7.45
ST11,2020-10-22,22641.5,0.0,0,49.7,4.42,213.88,7.09
ST11,2020-10-23,18599.8,2752.22,0,79.8,3.66,215.86,5.56
ST11,2020-10-24,23665.75,0.0,0,29.1,4.07,192.7,7.62
ST11,2020-10-25,22522.5,0.0,0,74.5,2.55,222.58,4.77
ST11,2020-10-26,21415.75,0.0,0,91.9,3.94,217.74,7.82
ST11,2020-10-27,19584.68,0.0,0,79.4,2.97,220.55,6.72
ST11,2020-10-28,19055.49,0.0,0,49.4,3.65,206.65,7.33
ST11,2020-10-29,18699.9,0.0,0,80.0,3.39,208.57,5.92
ST11,2020-10-30,18503.02,0.0,0,74.7,2.65,217.44,4.78
ST11,2020-10-31,22080.62,0.0,0,38.9,3.18,224.58,8.51
ST11,2020-11-01,41812.23,0.0,0,44.0,4.38,208.71,7.76
ST11,2020-11-02,27865.77,0.0,0,32.2,3.29,226.93,8.27
ST11,2020-11-03,29685.09,0.0,0,79.7,3.59,203.12,5.89
ST11,2020-11-04,28797.42,0.0,0,49.1,3.49,225.27,5.67
ST11,2020-11-05,32140.1,1361.79,0,65.7,3.51,218.41,4.65
ST11,2020-11-06,26827.02,0.0,0,93.2,2.61,211.01,7.94
ST11,2020-11-07,34828.55,0.0,0,77.2,3.69,220.7,8.41
ST11,2020-11-08,36489.09,0.0,0,82.5,2.65,222.77,6.04
ST11,2020-11-09,30495.82,0.0,0,62.9,2.76,200.38,7.8
ST11,2020-11-10,26010.72,0.0,0,88.7,2.56,200.73,4.79
ST11,2020-11-11,28836.9,0.0,0,43.5,2.52,198.24,4.51
ST11,2020-11-12,30261.15,0.0,0,84.4,2.54,195.95,5.76
ST11,2020-11-13,29815.06,0.0,0,48.5,2.69,226.03,6.53
ST11,2020-11-14,39263.21,0.0,0,86.1,3.69,229.36,5.82
ST11,2020-11-15,37507.45,1204.65,0,73.3,3.69,196.39,4.64
ST11,2020-11-16,29226.13,0.0,0,66.1,4.33,207.78,6.78
ST11,2020-11-17,30296.37,1992.53,0,46.0,4.07,227.55,7.15
ST11,2020-11-18,31212.14,0.0,0,34.3,3.38,206.05,7.61
ST11,2020-11-19,33904.61,0.0,0,37.4,3.26,221.32,4.64
ST11,2020-11-20,29973.8,0.0,0,94.7,3.59,191.91,5.95
ST11,2020-11-21,40086.2,1325.13,0,90.5,3.7,215.72,6.58
ST11,2020-11-22,35594.53,0.0,1,71.5,3.33,195.69,7.16
ST11,2020-11-23,29057.28,0.0,1,71.9,2.52,224.92,7.85
ST11,2020-11-24,22583.66,0.0,1,57.6,2.61,216.76,7.54
ST11,2020-11-25,29707.04,2194.57,1,76.3,3.29,201.19,8.43
ST11,2020-11-26,27178.47,0.0,1,78.3,3.01,212.17,6.45
ST11,2020-11-27,30752.92,216.83,1,24.8,3.99,200.13,6.35
ST11,2020-11-28,35224.77,0.0,1,31.3,3.05,191.15,8.03
ST11,2020-11-29,35339.28,1431.52,0,65.0,4.08,197.92,7.57
ST11,2020-11-30,30758.98,0.0,0,76.5,3.09,228.79,5.54
ST11,2020-12-01,30333.06,0.0,0,36.8,3.73,198.12,7.88
ST11,2020-12-02,31528.44,0.0,0,77.6,3.46,212.2,6.15
ST11,2020-12-03,30497.33,0.0,0,43.6,4.07,223.04,9.05
ST11,2020-12-04,29168.33,0.0,0,78.3,4.21,223.47,8.09
ST11,2020-12-05,38632.57,1696.51,0,84.9,4.18,194.51,8.24
ST11,2020-12-06,36519.61,0.0,0,73.6,2.97,193.81,5.34
ST11,2020-12-07,28932.7,0.0,0,22.1,2.71,193.03,8.82
ST11,2020-12-08,28647.41,938.25,0,52.3,2.68,192.14,8.77
ST11,2020-12-09,31841.54,1254.44,0,58.3,3.45,212.17,6.94
ST11,2020-12-10,30756.36,0.0,0,22.2,3.27,224.54,7.58
ST11,2020-12-11,29554.81,0.0,0,65.7,3.31,229.82,8.31
ST11,2020-12-12,36554.96,0.0,0,69.4,3.32,210.72,9.31
ST11,2020-12-13,33802.75,0.0,0,27.8,3.63,206.65,8.07
ST11,2020-12-14,25051.67,0.0,0,80.0,3.57,223.99,7.69
ST11,2020-12-15,31610.41,0.0,0,46.7,4.44,222.62,8.39
ST11,2020-12-16,32398.05,0.0,0,51.3,4.19,201.19,8.86
ST11,2020-12-17,30697.22,660.26,0,59.0,2.6,191.79,5.8
ST11,2020-12-18,30726.88,0.0,0,49.7,3.98,198.87,8.47
ST11,2020-12-19,35061.73,2070.82,0,40.6,4.4,219.47,8.57
ST11,2020-12-20,42267.14,0.0,0,66.8,2.79,220.14,6.33
ST11,2020-12-21,35422.13,0.0,0,27.4,2.85,212.15,8.5
ST11,2020-12-22,28483.34,0.0,0,28.1,3.78,206.14,4.52
ST11,2020-12-23,27964.72,0.0,0,64.3,3.21,201.55,6.85
ST11,2020-12-24,33798.23,136.13,1,80.4,2.54,223.72,4.8
ST11,2020-12-25,29540.64,0.0,1,39.2,2.87,227.17,7.87
ST11,2020-12-26,34845.46,0.0,0,53.7,3.69,224.37,5.22
ST11,2020-12-27,34819.63,0.0,0,54.1,2.67,221.95,7.72
ST11,2020-12-28,28125.19,0.0,0,67.8,3.7,190.04,6.66
ST11,2020-12-29,29432.09,0.0,0,86.2,3.69,210.9,6.77
ST11,2020-12-30,30459.77,2182.75,0,89.5,4.13,202.27,6.97
ST11,2020-12-31,30097.15,2357.75,1,30.9,3.8,226.76,4.84
ST11,2021-01-01,16847.28,0.0,0,88.1,3.75,219.55,7.88
ST11,2021-01-02,18276.54,772.37,0,71.9,4.34,208.1,5.02
ST11,2021-01-03,18688.2,0.0,0,38.9,3.42,218.6,8.61
ST11,2021-01-04,18943.47,2412.59,0,53.3,4.46,228.06,4.98
ST11,2021-01-05,17462.18,0.0,0,68.4,2.63,206.85,8.78
ST11,2021-01-06,17465.53,0.0,0,31.0,2.51,198.7,8.98
ST11,2021-01-07,18190.52,0.0,0,83.6,2.69,215.31,4.77
ST11,2021-01-08,16630.57,0.0,0,39.1,4.13,199.4,8.91
ST11,2021-01-09,20784.78,0.0,0,33.0,3.73,197.84,8.47
ST11,2021-01-10,21280.02,0.0,0,32.3,3.36,216.39,5.22
ST11,2021-01-11,18750.79,0.0,0,82.9,2.92,205.96,6.5
ST11,2021-01-12,16577.51,0.0,0,27.3,2.77,194.46,7.24
ST11,2021-01-13,18861.24,2583.85,0,55.0,3.75,205.96,6.53
ST11,2021-01-14,15739.14,0.0,0,70.3,3.21,210.56,4.57
ST11,2021-01-15,15178.48,0.0,0,80.2,2.84,207.19,9.42
ST11,2021-01-16,21095.77,0.0,0,55.2,2.65,191.97,7.54
ST11,2021-01-17,20613.88,0.0,0,71.7,3.98,191.24,4.81
ST11,2021-01-18,13760.84,0.0,0,70.8,4.27,221.66,7.52
ST11,2021-01-19,15961.06,0.0,0,79.2,2.89,224.72,4.7
ST11,2021-01-20,13823.56,487.49,0,72.4,3.28,224.11,8.53
ST11,2021-01-21,17341.01,0.0,0,69.2,3.63,192.76,5.76
ST11,2021-01-22,16125.78,0.0,0,29.0,3.13,204.3,8.72
ST11,2021-01-23,20326.17,2202.81,0,63.2,2.78,225.95,4.68
ST11,2021-01-24,21439.31,2521.29,0,66.0,3.76,205.6,6.03
ST11,2021-01-25,14638.95,0.0,0,64.1,4.41,216.86,5.8
ST11,2021-01-26,15794.8,0.0,0,58.0,3.27,191.48,5.74
ST11,2021-01-27,17248.93,2658.3,0,68.9,4.25,202.14,4.86
ST11,2021-01-28,16667.73,2077.38,0,34.2,4.19,227.56,8.17
ST11,2021-01-29,17568.71,0.0,0,71.3,4.35,226.16,8.0
ST11,2021-01-30,19667.67,0.0,0,77.3,4.29,216.17,8.34
ST11,2021-01-31,23013.18,0.0,0,41.9,3.32,228.52,6.35
ST11,2021-02-01,16754.19,0.0,0,57.2,4.0,212.25,5.87
ST11,2021-02-02,16043.25,0.0,0,88.6,3.74,226.9,4.52
ST11,2021-02-03,14398.23,0.0,0,54.5,4.0,214.35,7.74
ST11,2021-02-04,17078.75,1844.1,0,39.2,2.69,229.06,8.6
ST11,2021-02-05,16258.61,0.0,0,51.2,3.45,200.81,6.66
ST11,2021-02-06,22055.59,0.0,0,69.2,3.8,208.03,5.49
ST11,2021-02-07,22128.76,0.0,0,35.1,3.78,205.03,6.18
ST11,2021-02-08,17621.51,1276.67,0,71.6,2.55,195.38,7.82
ST11,2021-02-09,15573.81,0.0,0,31.5,3.2,227.33,7.64
ST11,2021-02-10,14336.21,0.0,0,62.0,3.29,212.41,9.45
ST11,2021-02-11,16877.13,0.0,0,87.5,3.11,219.96,8.41
ST11,2021-02-12,18442.7,0.0,0,29.2,2.96,198.81,4.88
ST11,2021-02-13,21039.8,0.0,0,78.3,3.62,209.69,5.14
ST11,2021-02-14,20483.15,0.0,0,27.2,2.75,227.59,5.07
ST11,2021-02-15,15790.7,0.0,0,27.4,3.68,204.41,8.29
ST11,2021-02-16,16134.55,0.0,0,33.7,2.91,220.74,6.55
ST11,2021-02-17,19307.2,0.0,0,64.1,3.87,192.84,7.3
ST11,2021-02-18,17065.02,0.0,0,45.9,3.2,217.03,6.39
ST11,2021-02-19,15706.67,0.0,0,89.5,2.87,218.32,7.25
ST11,2021-02-20,21481.31,0.0,0,58.4,4.06,197.33,5.35
ST11,2021-02-21,18123.67,0.0,0,79.6,4.19,198.23,8.02
ST11,2021-02-22,16172.84,0.0,0,94.0,3.21,212.91,7.71
ST11,2021-02-23,14595.58,0.0,0,30.6,3.71,226.75,7.86
ST11,2021-02-24,17524.14,0.0,0,88.6,2.63,207.2,5.89
ST11,2021-02-25,16637.5,0.0,0,59.8,4.07,215.66,5.79
ST11,2021-02-26,15840.13,0.0,0,36.3,4.46,193.13,9.37
ST11,2021-02-27,22815.03,0.0,0,75.7,2.83,221.68,5.9
ST11,2021-02-28,22131.57,0.0,0,67.0,2.68,197.78,8.05
ST11,2021-03-01,18971.1,0.0,0,82.2,3.39,219.34,7.54
ST11,2021-03-02,18815.86,0.0,0,45.4,2.78,192.02,9.33
ST11,2021-03-03,18581.57,0.0,0,28.9,3.22,228.92,5.98
ST11,2021-03-04,18912.6,2904.8,0,69.9,2.78,193.45,9.29
ST11,2021-03-05,19635.25,473.09,0,73.3,2.79,221.25,7.31
ST11,2021-03-06,20888.54,0.0,0,86.3,3.02,208.71,5.89
ST11,2021-03-07,23225.15,0.0,0,92.9,2.86,199.07,4.83
ST11,2021-03-08,15723.77,0.0,0,39.9,3.96,212.67,9.06
ST11,2021-03-09,19146.95,0.0,0,45.0,4.0,195.9,8.43
ST11,2021-03-10,21051.79,0.0,0,87.9,3.57,216.09,6.71
ST11,2021-03-11,19892.98,0.0,0,90.8,3.81,202.44,9.31
ST11,2021-03-12,20216.67,0.0,0,85.9,3.39,221.9,7.75
ST11,2021-03-13,22928.57,0.0,0,66.7,2.59,229.74,7.92
ST11,2021-03-14,24045.5,0.0,0,79.8,3.06,227.96,5.1
ST11,2021-03-15,21171.79,0.0,0,91.6,4.13,206.65,6.05
ST11,2021-03-16,18565.24,0.0,0,92.4,3.69,210.48,7.05
ST11,2021-03-17,22009.23,0.0,0,62.0,3.54,206.17,7.74
ST11,2021-03-18,21056.71,0.0,0,45.6,3.49,217.2,8.55
ST11,2021-03-19,17851.01,0.0,0,61.1,3.94,211.96,7.35
ST11,2021-03-20,21179.52,0.0,0,28.0,4.09,198.41,9.36
ST11,2021-03-21,22947.48,0.0,0,43.9,2.54,210.63,8.17
ST11,2021-03-22,20237.37,0.0,0,91.9,3.02,229.65,6.25
ST11,2021-03-23,20627.25,0.0,0,36.9,3.65,226.06,5.19
ST11,2021-03-24,19212.46,0.0,0,75.8,3.23,195.81,9.16
ST11,2021-03-25,22995.5,0.0,0,51.4,3.0,225.18,6.69
ST11,2021-03-26,20313.87,0.0,0,29.0,2.56,223.22,9.1
ST11,2021-03-27,23553.98,955.08,0,39.5,2.7,227.03,5.07
ST11,2021-03-28,26269.07,426.52,0,63.2,2.82,228.98,5.43
ST11,2021-03-29,19828.13,0.0,0,64.2,4.3,204.2,7.12
ST11,2021-03-30,19761.83,0.0,0,28.4,3.88,195.57,8.05
ST11,2021-03-31,19757.56,0.0,0,77.6,2.63,202.71,7.26
ST11,2021-04-01,19717.24,0.0,0,25.3,3.93,217.98,7.04
ST11,2021-04-02,19536.73,0.0,0,47.7,2.51,216.39,6.61
ST11,2021-04-03,22695.32,0.0,0,61.9,3.56,201.21,5.99
ST11,2021-04-04,24378.69,1516.01,0,46.1,4.34,219.15,6.16
ST11,2021-04-05,20226.88,0.0,0,47.4,4.2,220.33,8.08
ST11,2021-04-06,17274.9,2806.86,0,58.4,3.06,224.45,8.98
ST11,2021-04-07,17496.25,0.0,0,29.7,4.28,202.61,5.77
ST11,2021-04-08,16893.43,0.0,0,21.2,3.34,226.83,5.63
ST11,2021-04-09,20613.81,0.0,0,34.4,4.13,229.96,4.79
ST11,2021-04-10,24537.19,0.0,0,29.5,4.48,202.59,8.11
ST11,2021-04-11,22146.61,0.0,0,82.7,3.12,223.89,7.18
ST11,2021-04-12,21097.05,0.0,0,20.7,4.34,222.74,6.19
ST11,2021-04-13,20515.05,0.0,0,55.6,4.5,225.87,5.26
ST11,2021-04-14,22001.2,321.89,0,77.3,4.14,193.23,8.54
ST11,2021-04-15,19923.68,0.0,0,58.3,3.41,217.57,5.9
ST11,2021-04-16,19805.05,2021.4,0,25.8,4.45,207.95,4.54
ST11,2021-04-17,23489.3,0.0,0,22.9,3.25,205.77,8.92
ST11,2021-04-18,24056.55,0.0,0,37.5,3.52,197.07,5.22
ST11,2021-04-19,18693.13,74.27,0,34.2,3.41,225.19,5.28
ST11,2021-04-20,21240.67,0.0,0,62.0,3.36,220.5,5.64
ST11,2021-04-21,21124.13,2723.01,0,48.9,2.69,227.28,6.17
ST11,2021-04-22,18460.09,0.0,0,78.1,3.48,191.1,6.29
ST11,2021-04-23,18977.85,0.0,0,36.3,4.41,190.93,8.65
ST11,2021-04-24,26039.15,2278.63,0,69.9,3.4,191.27,7.01
ST11,2021-04-25,25261.94,334.85,0,86.6,2.59,210.64,9.1
ST11,2021-04-26,16966.75,0.0,0,93.4,4.36,202.29,9.29
ST11,2021-04-27,19290.81,0.0,0,73.2,2.69,206.69,8.93
ST11,2021-04-28,22944.73,0.0,0,63.5,4.18,221.94,7.34
ST11,2021-04-29,20312.46,1452.33,0,61.3,4.44,212.93,4.75
ST11,2021-04-30,18607.43,0.0,0,59.4,4.15,219.92,5.0
ST11,2021-05-01,23355.73,0.0,0,77.2,3.13,208.8,6.13
ST11,2021-05-02,24511.61,0.0,0,60.7,4.39,204.35,4.8
